IP,timestamp,method,uri,status_code,bytes
157.55.39.245,1/22/2019 3:56,GET,/blog/sports/gym-and-fitness/%db%b7-%d8%a7%d8%b4%d8%aa%d8%a8%d8%a7%d9%87-%d8%b1%d8%a7%db%8c%d8%ac-%d8%af%d8%b1-%d8%aa%d9%85%d8%b1%db%8c%d9%86%d8%a7%d8%aa-%d8%a8%d8%af%d9%86%d8%b3%d8%a7%d8%b2%db%8c/,200,25639
5.209.200.218,1/22/2019 3:56,GET,/m/filter/b99%2Cp4510%2Cstexists%2Ct116,200,17946
17.58.102.43,1/22/2019 3:56,GET,/filter,302,0
66.249.66.194,1/22/2019 3:56,GET,/m/product/7472/%D8%B3%DB%8C%D9%86%DA%A9-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C-%D8%AA%D9%88%DA%A9%D8%A7%D8%B1-%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D9%85%D8%AF%D9%84-Akhavan-Double-Bowl-Sink-15,200,20888
91.99.72.15,1/22/2019 3:56,GET,/product/26350/53953/%D9%BE%DB%8C%D8%A7%D9%86%D9%88-%D8%A2%DA%A9%D9%88%D8%B3%D8%AA%DB%8C%DA%A9-%D8%AF%DB%8C%D9%88%D8%A7%D8%B1%DB%8C-YAMAHA-%D9%85%D8%AF%D9%84-JU109,200,40797
5.209.200.218,1/22/2019 3:56,GET,/static/images/guarantees/goodShopping.png,200,6496
5.209.200.218,1/22/2019 3:56,GET,/static/images/guarantees/warranty.png,200,5807
5.209.200.218,1/22/2019 3:56,GET,/static/images/guarantees/bestPrice.png,200,7356
54.36.149.63,1/22/2019 3:56,GET,"/filter/b41,b632,p47,stexists,t445",200,33613
5.209.200.218,1/22/2019 3:56,GET,/static/images/guarantees/support.png,200,6454
5.209.200.218,1/22/2019 3:56,GET,/static/images/guarantees/fastDelivery.png,200,7713
5.209.200.218,1/22/2019 3:56,GET,/static/css/font/wyekan/font.woff,200,28536
66.249.66.194,1/22/2019 3:56,GET,/m/filter/1634%7C1,200,18295
31.56.96.51,1/22/2019 3:56,GET,/m/filter/b113,200,21243
5.211.97.39,1/22/2019 3:56,GET,/m/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,200,19543
5.211.97.39,1/22/2019 3:56,GET,/settings/logo,200,4120
66.249.66.91,1/22/2019 3:56,GET,/image/60661/productModel/100x100,200,2468
5.211.97.39,1/22/2019 3:56,GET,/image/4574/productModel/200x200,200,3577
5.211.97.39,1/22/2019 3:56,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it,404,0
5.211.97.39,1/22/2019 3:56,GET,/image/63875/productModel/200x200,200,4014
5.211.97.39,1/22/2019 3:56,GET,/image/62383/productModel/200x200,200,5617
5.211.97.39,1/22/2019 3:56,GET,/image/30331/productModel/200x200,200,4845
207.46.13.136,1/22/2019 3:56,GET,"/filter/b1,b103,b105,b109,b124,b148,b194,b231,b424,b5,b572",200,38222
5.211.97.39,1/22/2019 3:56,GET,/image/61048/productModel/200x200,200,6934
5.211.97.39,1/22/2019 3:56,GET,/image/59734/productModel/200x200,200,5602
5.211.97.39,1/22/2019 3:56,GET,/image/11667/productModel/200x200,200,4124
5.211.97.39,1/22/2019 3:56,GET,/image/2145/productModel/200x200,200,6185
5.211.97.39,1/22/2019 3:56,GET,/image/890/mainSlideMobile,200,92209
66.249.66.91,1/22/2019 3:56,GET,/filter/b481%2Cb43%2Cb32%2Cb36%2Cb41%2Cb570%2Cb648%2Cb103%2Cb723%2Cb724%2Cb679%2Cb5%2Cb135%2Cb497%2Cb435%2Cb647%2Cb854%2Cb485%2Cb441%2Cb878%2Cb82%2Cb546%2Cb168%2Cb151%2Cb186%2Cb19%2Cb219%2Cb218%2Cb212%2Cb185%2Cb778%2Cb482%2Cb99%2Cb202%2Cb542%2Cb126%2Cb734%2Cb614%2Cb321%2Cb35%2Cb113%2Cb95%2Cb198%2Cb42%2Cb877%2Cb180%2Cb261%2Cp11893,200,33876
66.249.66.194,1/22/2019 3:56,GET,/m/product/20821/44932/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D8%A8%D8%AE%D9%88%D8%B1-%D8%B2%DB%8C%DA%A9%D9%84%D8%A7%D8%B3-%D9%85%D8%AF-%D9%85%D8%AF%D9%84-%D8%A8%D8%AE%D9%88%D8%B1-%D8%B3%D8%B1%D8%AF-ZYK-C01,200,20096
173.249.54.67,1/22/2019 3:56,GET,/image/34187,200,5603
17.58.102.43,1/22/2019 3:56,GET,/filter/b211%2Cb502%2Cb229%2Cb99%2Cb507%2Cb122%2Cb109%2Cb46%2Cb176%2Cb219%2Cb577%2Cb261%2Cb1,200,38542
157.55.39.245,1/22/2019 3:56,GET,/product/32428/62788/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-Asus-X541UV,200,44052
66.249.66.194,1/22/2019 3:56,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b147,b152,b168,b188,b192,b194,b209,b213,b215,b216,b217,b218,b221,b226,b249,b258,b32,b35,b4,b400,b41,b442,b454,b482,b523,b542,b548,b574,b597,b598,b6,b645,b648,b656,b67,b679,b703,b723,b724,b74,b820,b854,b88,b880,b95,b99,stexists",200,26770
5.209.200.218,1/22/2019 3:56,GET,/image/62395/productModel/200x200,200,2661
5.209.200.218,1/22/2019 3:56,GET,/settings/logo,200,4120
54.36.148.10,1/22/2019 3:56,GET,"/filter/p42,stexists,t51,v1|%D9%85%D8%B4%DA%A9%DB%8C%20%D8%B3%D9%81%DB%8C%D8%AF",200,32189
5.211.97.39,1/22/2019 3:56,GET,/image/62384/productModel/200x200,200,4418
204.18.198.248,1/22/2019 3:56,GET,/m/filter,200,18259
5.211.97.39,1/22/2019 3:56,GET,/image/52306/productModel/200x200,200,5080
5.209.200.218,1/22/2019 3:56,GET,/amp-helper-frame.html,200,133
5.211.97.39,1/22/2019 3:56,GET,/image/2106/productModel/200x200,200,5930
5.211.97.39,1/22/2019 3:56,GET,/image/2102/productModel/200x200,200,5007
204.18.198.248,1/22/2019 3:56,GET,/settings/logo,200,4120
204.18.198.248,1/22/2019 3:56,GET,/image/63531/productModel/200x200,200,6531
5.209.200.218,1/22/2019 3:56,GET,/image/788/mainSlideMobile,200,60795
5.209.200.218,1/22/2019 3:56,GET,/image/99/brand,200,2136
5.209.200.218,1/22/2019 3:56,GET,/image/125/brand,200,2239
5.209.200.218,1/22/2019 3:56,GET,/image/180/brand,200,2566
5.209.200.218,1/22/2019 3:56,GET,/image/338/productTypeType,200,11
5.209.200.218,1/22/2019 3:56,GET,/image/116/productTypeType,200,11056
204.18.198.248,1/22/2019 3:56,GET,/image/60550/productModel/200x200,200,5447
31.56.96.51,1/22/2019 3:56,GET,/settings/logo,200,4120
31.56.96.51,1/22/2019 3:56,GET,/image/60835/productModel/200x200,200,8171
31.56.96.51,1/22/2019 3:56,GET,/image/62254/productModel/200x200,200,4198
31.56.96.51,1/22/2019 3:56,GET,/image/60862/productModel/200x200,200,4228
31.56.96.51,1/22/2019 3:56,GET,/image/60814/productModel/200x200,200,5865
5.209.200.218,1/22/2019 3:56,GET,/favicon.ico,200,0
66.249.64.66,1/22/2019 3:56,GET,/m/browse/washing-machine/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%84%D8%A8%D8%A7%D8%B3%D8%B4%D9%88%DB%8C%DB%8C,200,20199
207.46.13.136,1/22/2019 3:57,GET,/filter/b1%2Cb174%2Cb36%2Cb402%2Cb614,200,37958
5.78.180.75,1/22/2019 3:57,GET,/image/31041,200,4262
31.56.96.51,1/22/2019 3:57,GET,/image/61306/productModel/200x200,200,4959
31.56.96.51,1/22/2019 3:57,GET,/image/60841/productModel/200x200,200,6249
5.209.200.218,1/22/2019 3:57,GET,/image/36/brand,200,2946
66.249.66.194,1/22/2019 3:57,GET,/m/product/8097/%D8%AC%D8%A7%D8%B1%D9%88%D8%A8%D8%B1%D9%82%DB%8C-%D8%A8%D8%AF%D9%88%D9%86-%D9%BE%D8%A7%DA%A9%D8%AA-%D8%A7%D9%84-%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-LG-Vacuum-Cleaner-VB-7520H,200,20756
207.46.13.104,1/22/2019 3:57,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b43,b481,b52,b597,b598,b614,b615,b77,b83",200,39189
66.111.54.249,1/22/2019 3:57,GET,/static/images/amp/instagram.png,200,7146
66.111.54.249,1/22/2019 3:57,GET,/static/images/amp/telegram.png,200,4859
31.56.96.51,1/22/2019 3:57,GET,/image/61496/productModel/200x200,200,6461
31.56.96.51,1/22/2019 3:57,GET,/image/61483/productModel/200x200,200,5092
66.111.54.249,1/22/2019 3:57,GET,/static/images/amp/blog.png,200,3863
31.56.96.51,1/22/2019 3:57,GET,/image/60850/productModel/200x200,200,5317
31.56.96.51,1/22/2019 3:57,GET,/image/61310/productModel/200x200,200,5139
66.111.54.249,1/22/2019 3:57,GET,/static/images/amp/third-party/footer-mobile.png,200,62894
66.249.66.91,1/22/2019 3:57,GET,/image/4860,200,5799
66.249.66.91,1/22/2019 3:57,GET,/filter/b481%2Cb874%2Cb36%2Cb226%2Cb570%2Cb180%2Cb615%2Cb185%2Cb880%2Cb878%2Cb270%2Cb903%2Cb883%2Cb99%2Cb261%2Cb152%2Cb249%2Cb701%2Cb723%2Cb42%2Cb183%2Cb88%2Cb219%2Cb202%2Cb308%2Cb103%2Cb1%2Cb2%2Cb126%2Cb523%2Cb904%2Cb192%2Cb703%2Cb890%2Cb105%2Cb231%2Cb258%2Cb209%2Cb50%2Cb186%2Cb221%2Cb482%2Cb41%2Cb238%2Cb19%2Cb435%2Cb648%2Cb724%2Cb74%2Cb8%2Cb614%2Cb619%2Cb113%2Cb734%2Cb168%2Cb63%2Cb546%2Cb603%2Cb151,200,41047
5.211.97.39,1/22/2019 3:57,GET,/m/filter/p25%2Cb103,200,19100
5.211.97.39,1/22/2019 3:57,GET,/settings/logo,200,4120
5.211.97.39,1/22/2019 3:57,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it,404,0
5.211.97.39,1/22/2019 3:57,GET,/image/4576/productModel/200x200,200,4937
5.211.97.39,1/22/2019 3:57,GET,/image/2080/productModel/200x200,200,5104
5.211.97.39,1/22/2019 3:57,GET,/image/30254/productModel/200x200,200,4902
5.211.97.39,1/22/2019 3:57,GET,/image/2079/productModel/200x200,200,5548
31.56.96.51,1/22/2019 3:57,GET,/image/60858/productModel/200x200,200,6582
31.56.96.51,1/22/2019 3:57,GET,/image/60853/productModel/200x200,200,6187
66.249.66.91,1/22/2019 3:57,GET,/filter/b249%2Cb482%2Cb615%2Cb80%2Cb598%2Cb221%2Cb74%2Cb880%2Cb41%2Cb113%2Cb454%2Cb43%2Cb484%2Cb442%2Cb574%2Cb874%2Cb648%2Cb820%2Cstexists%2Cb192%2Cb400%2Cb188%2Cb8%2Cb82%2Cb183%2Cb900%2Cb19%2Cb795%2Cb543%2Cb523%2Cb5,200,40303
66.249.66.194,1/22/2019 3:57,GET,"/m/filter/b105,b126,b136,b143,b148,b151,b152,b168,b183,b185,b188,b194,b198,b2,b20,b202,b209,b219,b22,b221,b226,b236,b238,b249,b270,b3,b308,b35,b4,b400,b41,b42,b43,b441,b454,b481,b484,b485,b497,b542,b546,b568,b570,b596,b598,b6,b645,b647,b648,b651,b701,b723,b74,b80,b82,b820,b854,b874,b877,b88,b883,b890,b900,b903,b95,b99",200,27557
5.211.97.39,1/22/2019 3:57,GET,/image/4577/productModel/200x200,200,5382
5.211.97.39,1/22/2019 3:57,GET,/image/16937/productModel/200x200,200,5935
207.46.13.136,1/22/2019 3:57,GET,/filter/b1%2Cb103%2Cb105%2Cb109%2Cb111%2Cb186%2Cb144%2Cb52%2Cb77%2Cb344%2Cb486%2Cb191%2Cb8%2Cb43%2Cb321%2Cb618%2Cb221%2Cb673%2Cb454,200,39119
54.36.148.117,1/22/2019 3:57,GET,"/filter/b153,b180,b612,p8",200,34976
5.211.97.39,1/22/2019 3:57,GET,/image/2078/productModel/200x200,200,5360
5.211.97.39,1/22/2019 3:57,GET,/image/4575/productModel/200x200,200,4324
5.211.97.39,1/22/2019 3:57,GET,/image/215/brand,200,2353
66.249.66.91,1/22/2019 3:57,GET,/filter/b481%2Cb874%2Cb32%2Cb67%2Cb36%2Cb226%2Cb41%2Cb136%2Cb570%2Cb598%2Cb180%2Cb615%2Cb168%2Cb648%2Cb103%2Cb80%2Cb213%2Cb597%2Cb724%2Cb613%2Cb135%2Cb877%2Cb183%2Cb497%2Cb435%2Cb194%2Cb861%2Cb256%2Cb854%2Cb198%2Cb647%2Cb679%2Cb88%2Cb441%2Cb6%2Cb221%2Cb645%2Cb219%2Cb50%2Cb151%2Cb192%2Cstexists,200,40682
91.99.72.15,1/22/2019 3:57,GET,/product/6021/6638/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%A7%DB%8C%D8%B2%DB%8C-%D9%84%D8%A7%DB%8C%D9%81-%D9%85%D8%AF%D9%84-HS-2000,200,41346
66.249.66.194,1/22/2019 3:57,GET,/filter/b218%2Cp5666%2Cstexists,200,32900
207.46.13.104,1/22/2019 3:57,GET,/filter/b1%2Cb130%2Cb134%2Cb136%2Cb238,200,37694
66.249.66.91,1/22/2019 3:57,GET,/filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb236%2Cb74%2Cb400%2Cb209%2Cb19%2Cb454%2Cb651%2Cb202%2Cb4%2Cb22%2Cb238%2Cb6%2Cb596%2Cb143%2Cb877%2Cb485%2Cb221%2Cb194%2Cb136%2Cb647%2Cb497%2Cb546%2Cb105%2Cb185%2Cb568%2Cb151%2Cb88%2Cb43%2Cb597%2Cb103%2Cb613%2Cb880%2Cb212%2Cb861%2Cb148%2Cb135%2Cb186%2Cb778%2Cb113%2Cb99%2Cb584%2Cb724,200,41877
5.209.200.218,1/22/2019 3:57,GET,/static/images/amp/instagram.png,200,7146
207.46.13.136,1/22/2019 3:57,GET,/filter/b181%2Cb567%2Cb8,200,37008
5.209.200.218,1/22/2019 3:57,GET,/static/images/amp/telegram.png,200,4859
5.209.200.218,1/22/2019 3:57,GET,/static/images/amp/blog.png,200,3863
104.194.24.33,1/22/2019 3:57,GET,/amp-helper-frame.html,200,133
5.211.97.39,1/22/2019 3:57,GET,/image/33/brand,200,2328
91.99.72.15,1/22/2019 3:57,GET,/product/15448/29282/%D9%85%DB%8C%D8%B2-%D8%B9%D8%B3%D9%84%DB%8C-Persis-%D9%85%D8%AF%D9%84-TS101,200,41047
66.249.66.194,1/22/2019 3:57,GET,/m/article/594/-%D9%87%D9%86%D8%B1-%D9%85%D8%AC%D8%B3%D9%85%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C,200,23110
54.36.148.232,1/22/2019 3:57,GET,/filter/b3%2Cp48%2Cb32,200,34688
91.99.72.15,1/22/2019 3:57,GET,/product/33396/64042/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%85%DA%86%DB%8C-%D8%B9%D9%82%D8%B1%D8%A8%D9%87-%D8%A7%DB%8C-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-CASIO-%D9%85%D8%AF%D9%84-EFV-520BL-2AVUDF,200,43101
66.249.66.194,1/22/2019 3:57,GET,"/filter/b2,p1",302,0
46.224.77.32,1/22/2019 3:57,GET,/image/32593,200,4484
91.99.72.15,1/22/2019 3:57,GET,/product/31856/62060/%D8%AA%D8%A8-%D8%B3%D9%86%D8%AC-Omron-%D9%85%D8%AF%D9%84-GentleTemp-720,200,41580
204.18.198.248,1/22/2019 3:57,GET,/m/product/30782/60550/%DA%A9%D8%AA%D8%B1%DB%8C-%D8%A8%D8%B1%D9%82%DB%8C-%DA%AF%D8%A7%D8%B3%D8%AA%D8%B1%D9%88%D8%A8%DA%A9-%D9%85%D8%AF%D9%84-42420,200,20608
204.18.198.248,1/22/2019 3:57,GET,/settings/logo,200,4120
54.36.149.92,1/22/2019 3:57,GET,/filter/p5952%2Cv1%7C%D9%82%D8%B1%D9%85%D8%B2%2Cv1%7C%D9%86%D8%A7%D8%B1%D9%86%D8%AC%DB%8C,200,32006
66.249.66.194,1/22/2019 3:57,GET,"/m/filter/b20,b238,b3,b5,b543,b570,b601,b741,b890,p51,stexists",200,19511
204.18.198.248,1/22/2019 3:57,GET,/image/30782,200,30822
66.249.66.194,1/22/2019 3:57,GET,"/filter/b36,p3",200,35145
66.249.66.91,1/22/2019 3:57,GET,/filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb236%2Cb74%2Cb400%2Cb209%2Cb19%2Cb454%2Cb651%2Cb202%2Cb4%2Cb22%2Cb238%2Cb6%2Cb596%2Cb143%2Cb877%2Cb485%2Cb221%2Cb194%2Cb136%2Cb647%2Cb497%2Cb546%2Cb105%2Cb185%2Cb568%2Cb151%2Cb88%2Cb43%2Cb597%2Cb103%2Cb613%2Cb880%2Cb212%2Cb861%2Cb148%2Cb135%2Cb186%2Cb778%2Cb113%2Cb99%2Cb584%2Cb724,200,41875
46.224.77.32,1/22/2019 3:57,GET,/image/3565,200,5002
46.224.77.32,1/22/2019 3:57,GET,/image/31356,200,5362
207.46.13.104,1/22/2019 3:57,GET,"/filter/b183,b95",200,36935
66.249.66.194,1/22/2019 3:57,GET,/m/filter/b2%2Cp1,200,21244
46.224.77.32,1/22/2019 3:57,GET,/image/20123,200,4407
204.18.198.248,1/22/2019 3:57,GET,/image/2498/productModel/150x150,200,3307
204.18.198.248,1/22/2019 3:57,GET,/image/63530/productModel/150x150,200,4079
66.249.66.194,1/22/2019 3:57,GET,"/m/filter/b103,b105,b118,b135,b148,b151,b168,b180,b185,b2,b226,b261,b32,b321,b35,b42,b43,b441,b454,b481,b484,b5,b523,b542,b568,b570,b573,b597,b598,b6,b613,b615,b619,b63,b647,b648,b656,b703,b723,b734,b8,b861,b874,b877,b95,b99",200,26788
51.15.15.54,1/22/2019 3:57,GET,/blog/tag/%D8%AE%D9%88%D8%A7%D8%A8/,200,21287
204.18.198.248,1/22/2019 3:57,GET,/image/14/productType/120x90,200,14440
66.249.66.194,1/22/2019 3:57,GET,/product/25958/59518/%D8%A7%D8%AA%D9%88-%D8%A8%D8%AE%D8%A7%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D8%B2%D8%B1-%D9%85%D8%AF%D9%84-SI-602,302,0
66.249.66.194,1/22/2019 3:57,GET,/m/browse/stove-and-oven/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D9%85%D8%A8%D9%84%D9%87,200,19242
54.36.149.58,1/22/2019 3:57,GET,/filter/p10280%2Cv1%7C%D8%B7%D9%88%D8%B3%DB%8C%20%D9%86%D9%82%D8%B1%D9%87%20%D8%A7%DB%8C%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF.,302,0
66.249.66.194,1/22/2019 3:57,GET,/m/product/25958/59518/%D8%A7%D8%AA%D9%88-%D8%A8%D8%AE%D8%A7%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D8%B2%D8%B1-%D9%85%D8%AF%D9%84-SI-602,200,21178
5.211.97.39,1/22/2019 3:57,GET,/m/filter/p25%2Cb103%2Cb50,200,19244
5.211.97.39,1/22/2019 3:57,GET,/settings/logo,200,4120
5.211.97.39,1/22/2019 3:57,GET,/image/64291/productModel/200x200,200,5735
5.211.97.39,1/22/2019 3:57,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it,404,0
17.58.102.43,1/22/2019 3:57,GET,/filter/b571%2Cb288%2Cb70%2Cb365%2Cb383%2Cb296%2Cb346%2Cb258%2Cb92%2Cb153%2Cb512%2Cb215%2Cb132%2Cb451%2Cb554%2Cb431%2Cb523%2Cb321%2Cb183,200,38524
5.209.200.218,1/22/2019 3:57,GET,/static/images/amp/third-party/footer-mobile.png,200,62894
54.36.149.83,1/22/2019 3:57,GET,/filter/p5712%2Cstnot-exists%2Cv1%7C%D8%A8%DA%98.,200,33005
66.249.66.194,1/22/2019 3:57,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b152,b168,b188,b192,b194,b209,b215,b216,b217,b218,b221,b226,b249,b258,b270,b35,b4,b400,b41,b435,b442,b454,b482,b523,b542,b548,b574,b597,b598,b6,b645,b648,b656,b67,b679,b703,b723,b724,b74,b820,b854,b88,b880,b95,b99,stexists",200,26698
66.249.66.91,1/22/2019 3:57,GET,/filter/b874%2Cb32%2Cb63%2Cb99%2Cb126%2Cb820%2Cb249%2Cb3%2Cb148%2Cb724%2Cb613%2Cb183%2Cb213%2Cb484%2Cb224%2Cb734%2Cb20%2Cb95%2Cb219%2Cb542%2Cb212%2Cb485%2Cb523%2Cb221%2Cb118%2Cb186%2Cb67,200,37294
17.58.102.43,1/22/2019 3:57,GET,/filter,302,0
66.249.66.91,1/22/2019 3:57,GET,/filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb99%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb148%2Cb236%2Cb256%2Cb74%2Cb400%2Cb209%2Cb19%2Cb651%2Cb202%2Cb4%2Cb22%2Cb238%2Cb6%2Cb596%2Cb143%2Cb877%2Cb485%2Cb221%2Cb194%2Cb136%2Cb647%2Cb497%2Cb546%2Cb105%2Cb185%2Cb95%2Cb568%2Cb151%2Cb88%2Cb597%2Cb820%2Cb103%2Cb613%2Cb880%2Cb36%2Cb212%2Cb542%2Cb213%2Cp11671,200,34165
66.249.66.194,1/22/2019 3:57,GET,"/m/filter/b105,b126,b136,b143,b148,b151,b152,b183,b185,b186,b188,b19,b194,b198,b2,b20,b202,b209,b215,b219,b22,b226,b236,b238,b249,b270,b3,b308,b32,b35,b36,b4,b400,b41,b42,b43,b435,b454,b481,b485,b497,b546,b570,b584,b596,b597,b598,b6,b603,b614,b619,b645,b647,b648,b651,b67,b701,b723,b74,b80,b82,b820,b854,b874,b877,b878,b88,b883,b890,b900,b903,b99",200,28234
66.249.66.91,1/22/2019 3:57,GET,/filter/b481%2Cb43%2Cb874%2Cb32%2Cb67%2Cb36%2Cb226%2Cb41%2Cb136%2Cb570%2Cb180%2Cb615%2Cb168%2Cb648%2Cb103%2Cb148%2Cb80%2Cb597%2Cb724%2Cb613%2Cb5%2Cb135%2Cb877%2Cb497%2Cb194%2Cb1%2Cb256%2Cb198%2Cb656%2Cb679%2Cb3%2Cb202%2Cb20%2Cb542%2Cb723%2Cb482%2Cb212%2Cb2%2Cb546%2Cb218%2Cb441%2Cb523%2Cb484%2Cb261%2Cb219%2Cb113,200,40613
17.58.102.43,1/22/2019 3:57,GET,/filter/b571%2Cb288%2Cb70%2Cb57%2Cb226%2Cb259%2Cb202%2Cb212%2Cb216%2Cb335%2Cb35%2Cb397%2Cb190%2Cb581%2Cb333%2Cb715,200,38348
5.209.200.218,1/22/2019 3:57,GET,/m/filter/b99%2Cp4510%2Cstexists,200,18218
5.78.198.52,1/22/2019 3:57,GET,/m/product/33631/64998/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-iPhone-XS-256GB,200,21673
34.247.132.53,1/22/2019 3:57,GET,/,200,30731
5.78.198.52,1/22/2019 3:57,GET,/settings/logo,200,4120
172.20.2.174,1/22/2019 3:57,GET,/site/ping,200,4
5.78.198.52,1/22/2019 3:57,GET,/image/33631,200,54214
91.99.72.15,1/22/2019 3:57,GET,/product/7073/8523/%D9%85%D8%AE%D9%84%D9%88%D8%B7-%DA%A9%D9%86-%D9%88-%D8%A2%D8%B3%DB%8C%D8%A7%D8%A8-%D9%BE%D8%A7%D9%86%D8%A7%D8%B3%D9%88%D9%86%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-MX-GX1021-W,200,41631
66.249.66.91,1/22/2019 3:57,GET,/filter/b481%2Cb43%2Cb874%2Cb32%2Cb36%2Cb226%2Cb41%2Cb136%2Cb570%2Cb598%2Cb615%2Cb648%2Cb723%2Cb80%2Cb724%2Cb35%2Cb679%2Cb135%2Cb183%2Cb497%2Cb435%2Cb194%2Cb861%2Cb3%2Cb647%2Cb879%2Cb820%2Cb568%2Cb854%2Cb485%2Cb880%2Cb878%2Cb82%2Cb118%2Cb50%2Cb218%2Cb584%2Cb168%2Cb656%2Cb88%2Cb321%2Cb603%2Cb400%2Cb192%2Cb703,200,40522
5.78.198.52,1/22/2019 3:57,GET,/image/33631,200,13419
66.249.66.197,1/22/2019 3:57,GET,"/m/filter/b105,b126,b136,b143,b148,b151,b152,b183,b188,b19,b194,b198,b202,b209,b218,b219,b22,b221,b226,b236,b238,b249,b256,b270,b308,b35,b4,b400,b42,b43,b454,b485,b497,b523,b546,b568,b570,b596,b597,b6,b645,b647,b648,b651,b701,b703,b723,b74,b80,b82,b820,b874,b877,b88,b883,b890,b900,b903,b95,b99",200,27516
5.209.200.218,1/22/2019 3:57,GET,/settings/logo,200,4120
5.209.200.218,1/22/2019 3:57,GET,/image/64092/productModel/200x200,200,2815
5.209.200.218,1/22/2019 3:57,GET,/image/62392/productModel/200x200,200,2204
91.99.72.15,1/22/2019 3:57,GET,/product/13912/23584/%DA%86%D8%A7%DB%8C-%D8%B3%D8%A7%D8%B2-%D9%82%D9%88%D8%B1%DB%8C-%D8%B1%D9%88%DB%8C-%DA%A9%D8%AA%D8%B1%DB%8C-%D9%81%DB%8C%D9%84%DB%8C%D9%BE%D8%B3-%D9%85%D8%AF%D9%84-HD7301,200,42097
66.249.66.91,1/22/2019 3:57,GET,/image/8904,200,4869
66.249.66.194,1/22/2019 3:57,GET,/product/25828,302,0
5.209.200.218,1/22/2019 3:57,GET,/image/131/brand,200,2599
91.99.72.15,1/22/2019 3:57,GET,/product/4031/20/%D8%B3%DB%8C%D9%86%DA%A9-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C-%D8%AA%D9%88%DA%A9%D8%A7%D8%B1-%D9%84%D8%AA%D9%88-%D9%85%D8%AF%D9%84-TX-3,200,42703
5.112.52.254,1/22/2019 3:57,GET,/image/31790,200,3819
5.78.198.52,1/22/2019 3:57,POST,/m/updateVariation,200,140
66.249.66.194,1/22/2019 3:57,GET,/m/product/25828,404,33613
207.46.13.104,1/22/2019 3:57,GET,/product/6428,200,44433
54.36.149.84,1/22/2019 3:57,GET,"/filter/b400,p5686,stnot-exists,v1|%D8%B3%D9%81%DB%8C%D8%AF.",200,31430
66.249.66.91,1/22/2019 3:57,GET,/image/60476/productModel/150x150,200,3045
5.78.198.52,1/22/2019 3:57,POST,/m/updateVariation,200,140
5.209.200.218,1/22/2019 3:57,GET,/image/879/brand,200,3348
5.209.200.218,1/22/2019 3:57,GET,/image/878/brand,200,4300
