Index,ip,timestamp,method,uri,status_code,bytes,Label_Text,Anomaly_Score,request_count,error_4xx_rate,error_5xx_rate,avg_payload_bytes,max_payload_bytes,unique_uri_count,suspicious_flag_count
135,66.249.66.91,1/22/2019 3:56,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb270%2Cb903%2Cb883%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb198%2Cb548%2Cb183%2Cb88%2Cb219%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb192%2Cb703%2Cb890%2Cb148%2Cb236%2Cb256%2Cb651%2Cb41%2Cb202%2Cb647%2Cb4%2Cb22%2Cb613%2Cb238%2Cb6%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb218%2Cb43%2Cb125%2Cp1%2Cp32553,200,32397,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
136,207.46.13.115,1/22/2019 3:56,GET,/image/6239/productModel/100x100,200,1807,Normal,0.288177146,7,0,0,3638.428571,11229,7,0
137,66.249.66.91,1/22/2019 3:56,GET,/filter/b36%2Cb41%2Cb598%2Cb168%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb35%2Cb321%2Cb5%2Cb261%2Cb442%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb435%2Cb183%2Cb542%2Cb135%2Cb63%2Cb497%2Cb619%2Cb613%2Cb126%2Cb74%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb584%2Cb224%2Cb213%2Cb3%2Cb570%2Cb198%2Cb256%2Cb238%2Cb485%2Cb574%2Cb186%2Cb548%2Cstexists%2Cb215%2Cb904%2Cb615%2Cb603%2Cb203%2Cb43%2Cb152%2Cb95%2Cb147%2Cb143%2Cb656%2Cb2%2Cb308%2Cb80%2Cb22%2Cb883%2Cb523%2Cb903,200,32624,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
138,66.249.66.91,1/22/2019 3:56,GET,/filter/b481%2Cb43%2Cb32%2Cb36%2Cb41%2Cb570%2Cb648%2Cb103%2Cb723%2Cb724%2Cb679%2Cb5%2Cb135%2Cb497%2Cb435%2Cb647%2Cb854%2Cb485%2Cb441%2Cb878%2Cb82%2Cb546%2Cb168%2Cb151%2Cb186%2Cb19%2Cb219%2Cb218%2Cb212%2Cb185%2Cb778%2Cb482%2Cb99%2Cb202%2Cb542%2Cb126%2Cb734%2Cb614%2Cb321%2Cb35%2Cb113%2Cb95%2Cb198%2Cb42%2Cb877%2Cb180%2Cb261%2Cp11893,200,33876,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
139,66.249.66.91,1/22/2019 3:56,GET,/image/63014/productModel/100x100,200,2573,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
140,66.249.66.91,1/22/2019 3:56,GET,/filter/b656%2Cb703%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb194%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb435%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb216%2Cb217%2Cb152%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb454%2Cb258%2Cb270%2Cb180,200,41228,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
141,66.249.66.91,1/22/2019 3:56,GET,/image/26027,200,6642,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
142,66.111.54.249,1/22/2019 3:56,GET,/image/31485/productModel/200x200,200,3261,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
143,40.77.167.129,1/22/2019 3:56,GET,/image/14925/productModel/100x100,200,1696,Normal,0.274533583,10,0,0,4514.4,14776,10,0
144,40.77.167.129,1/22/2019 3:56,GET,/image/23488/productModel/150x150,200,2654,Normal,0.274533583,10,0,0,4514.4,14776,10,0
145,66.111.54.249,1/22/2019 3:56,GET,/image/50995/productModel/200x200,200,2244,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
146,66.111.54.249,1/22/2019 3:56,GET,/image/64431/productModel/200x200,200,4227,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
147,66.111.54.249,1/22/2019 3:56,GET,/image/65362/productModel/200x200,200,3776,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
148,66.249.66.91,1/22/2019 3:56,GET,/filter/b874%2Cb32%2Cb63%2Cb99%2Cb126%2Cb820%2Cb249%2Cb3%2Cb148%2Cb724%2Cb613%2Cb183%2Cb213%2Cb484%2Cb224%2Cb734%2Cb20%2Cb95%2Cb542%2Cb212%2Cb485%2Cb523%2Cb221%2Cb118%2Cb186%2Cb67,200,39660,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
149,66.249.66.194,1/22/2019 3:56,GET,/m/filter/1634%7C1,200,18295,Normal,0.207238408,19,0.052631579,0,26156.63158,43526,19,0
150,66.249.66.91,1/22/2019 3:56,GET,/image/60661/productModel/100x100,200,2468,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
151,207.46.13.115,1/22/2019 3:56,GET,/image/6471/productModel/100x100,200,2007,Normal,0.288177146,7,0,0,3638.428571,11229,7,0
152,207.46.13.115,1/22/2019 3:56,GET,/image/6239/productModel/150x150,200,2737,Normal,0.288177146,7,0,0,3638.428571,11229,7,0
153,207.46.13.115,1/22/2019 3:56,GET,/image/6246/productModel/150x150,200,2817,Normal,0.288177146,7,0,0,3638.428571,11229,7,0
154,54.36.148.18,1/22/2019 3:56,GET,/blog/tag/%D8%A7%D8%AF%D9%88%DB%8C%D9%87/feed/,200,5265,Normal,0.334919261,1,0,0,5265,5265,1,0
155,207.46.13.136,1/22/2019 3:56,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b321,b454,b52,b598,b647,b656,b723,b77,b83",200,39301,Normal,0.209432316,8,0.125,0,38296.25,41198,8,0
156,207.46.13.136,1/22/2019 3:56,GET,/filter/b152%2Cp1%2Cb144%2Cb880,200,38190,Normal,0.209432316,8,0.125,0,38296.25,41198,8,0
157,207.46.13.136,1/22/2019 3:56,GET,"/filter/b1,b103,b105,b109,b124,b148,b194,b231,b424,b5,b572",200,38222,Normal,0.209432316,8,0.125,0,38296.25,41198,8,0
158,207.46.13.136,1/22/2019 3:56,GET,/product/30649,200,41198,Normal,0.209432316,8,0.125,0,38296.25,41198,8,0
159,207.46.13.136,1/22/2019 3:56,GET,/product/10214,200,39677,Normal,0.209432316,8,0.125,0,38296.25,41198,8,0
160,207.46.13.136,1/22/2019 3:56,GET,/product/14926,404,33617,Normal,0.209432316,8,0.125,0,38296.25,41198,8,0
161,207.46.13.136,1/22/2019 3:56,GET,/filter/p5935%2Cb543,200,35701,Normal,0.209432316,8,0.125,0,38296.25,41198,8,0
162,207.46.13.136,1/22/2019 3:56,GET,/product/21766,200,40464,Normal,0.209432316,8,0.125,0,38296.25,41198,8,0
163,54.36.148.17,1/22/2019 3:56,GET,/filter/p44%2Cv1%7C%D8%A2%D9%84%D8%A8%D8%A7%D9%84%D9%88%DB%8C%DB%8C%2Cv1%7C%D8%AE%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%DB%8C.,200,33103,Normal,0.329352219,1,0,0,33103,33103,1,0
164,54.36.148.161,1/22/2019 3:56,GET,/filter/p28%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF%20%D9%82%D8%B1%D9%85%D8%B2,302,0,Normal,0.334568123,1,0,0,0,0,1,0
165,2.177.12.140,1/22/2019 3:56,GET,/image/62843/productModel/150x150,200,4510,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
166,2.177.12.140,1/22/2019 3:56,GET,/image/61821/productModel/150x150,200,6012,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
167,2.177.12.140,1/22/2019 3:56,GET,/image/64500/productModel/150x150,200,4890,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
168,2.177.12.140,1/22/2019 3:56,GET,/image/64643/productModel/150x150,200,5303,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
169,2.177.12.140,1/22/2019 3:56,GET,/image/32703/productType/120x90,200,13303,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
170,2.177.12.140,1/22/2019 3:56,GET,/image/66/productType/120x90,200,10840,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
171,2.177.12.140,1/22/2019 3:56,GET,/static/images/amp/blog.png,200,3863,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
172,2.177.12.140,1/22/2019 3:56,GET,/static/images/amp/instagram.png,200,7146,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
173,2.177.12.140,1/22/2019 3:56,GET,/static/images/amp/third-party/footer-mobile.png,200,62894,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
174,2.177.12.140,1/22/2019 3:56,GET,/image/33618/productType/120x90,200,10695,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
175,2.177.12.140,1/22/2019 3:56,GET,/image/64272/productModel/150x150,200,3768,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
176,2.177.12.140,1/22/2019 3:56,GET,/image/64648/productModel/150x150,200,6035,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
177,2.177.12.140,1/22/2019 3:56,GET,/image/33419/productType/120x90,200,5341,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
178,2.177.12.140,1/22/2019 3:56,GET,/static/images/amp/telegram.png,200,4859,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
179,2.177.12.140,1/22/2019 3:56,GET,/image/62423/productModel/150x150,200,4911,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
180,2.177.12.140,1/22/2019 3:56,GET,/image/62178/productModel/150x150,200,5005,Normal,0.247848642,18,0,0,9459.444444,62894,18,0
181,66.249.66.91,1/22/2019 3:56,GET,/filter/b481%2Cb874%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb883%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb723%2Cb198%2Cb35%2Cb548%2Cb183%2Cb103%2Cb1%2Cb126%2Cb523%2Cb192%2Cb890%2Cb236%2Cb256%2Cb74%2Cb209%2Cb651%2Cb41%2Cb202%2Cb647%2Cb613%2Cb238%2Cb6%2Cb36%2Cb3%2Cb216%2Cb218%2Cb95%2Cb882%2Cb186%2Cb32%2Cb194%2Cb188%2Cb795%2Cb67%2Cb231%2Cb573%2Cb542%2Cb596%2Cb215%2Cb619%2Cb125,200,41218,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
182,66.249.66.91,1/22/2019 3:56,GET,/filter/b481%2Cb874%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb883%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb723%2Cb198%2Cb35%2Cb548%2Cb183%2Cb103%2Cb1%2Cb126%2Cb523%2Cb192%2Cb890%2Cb236%2Cb256%2Cb74%2Cb209%2Cb651%2Cb41%2Cb202%2Cb647%2Cb613%2Cb238%2Cb6%2Cb36%2Cb50%2Cb3%2Cb216%2Cb218%2Cb95%2Cb882%2Cb186%2Cb32%2Cb194%2Cb188%2Cb795%2Cb67%2Cb231%2Cb573%2Cb542%2Cb596%2Cb215%2Cb619%2Cb125%2Cb258,200,41329,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
183,66.249.66.91,1/22/2019 3:56,GET,/filter/b656%2Cb703%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb194%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb435%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb216%2Cb217%2Cb152%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb454%2Cb258%2Cb270%2Cb180,200,41513,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
184,66.111.54.249,1/22/2019 3:56,GET,/image/57599/productModel/200x200,200,2924,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
185,66.111.54.249,1/22/2019 3:56,GET,/image/61103/productModel/200x200,200,3881,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
186,204.18.198.248,1/22/2019 3:56,GET,/settings/logo,200,4120,Normal,0.308191042,4,0,0,8589.25,18259,4,0
187,66.111.54.249,1/22/2019 3:56,GET,/image/65321/productModel/200x200,200,3788,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
188,204.18.198.248,1/22/2019 3:56,GET,/m/filter,200,18259,Normal,0.308191042,4,0,0,8589.25,18259,4,0
189,66.111.54.249,1/22/2019 3:56,GET,/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,200,20012,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
190,66.111.54.249,1/22/2019 3:56,GET,/settings/logo,200,4120,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
191,173.249.54.67,1/22/2019 3:56,GET,/image/34185,200,5395,Normal,0.295964565,6,0,0,4275.666667,5603,6,0
192,173.249.54.67,1/22/2019 3:56,GET,/image/34187,200,5603,Normal,0.295964565,6,0,0,4275.666667,5603,6,0
193,173.249.54.67,1/22/2019 3:56,GET,/image/32757,200,3763,Normal,0.295964565,6,0,0,4275.666667,5603,6,0
194,173.249.54.67,1/22/2019 3:56,GET,/image/28893,200,3862,Normal,0.295964565,6,0,0,4275.666667,5603,6,0
195,173.249.54.67,1/22/2019 3:56,GET,/image/32756,200,3130,Normal,0.295964565,6,0,0,4275.666667,5603,6,0
196,173.249.54.67,1/22/2019 3:56,GET,/image/32745,200,3901,Normal,0.295964565,6,0,0,4275.666667,5603,6,0
197,207.46.13.104,1/22/2019 3:56,GET,/browse/flute-keys/www.zanbil.ir,404,33605,Normal,0.165499122,3,0.333333333,0,26850.33333,37257,3,0
198,157.55.39.245,1/22/2019 3:56,GET,/product/32428/62788/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-Asus-X541UV,200,44052,Normal,0.30230846,3,0,0,35914,44052,3,0
199,157.55.39.245,1/22/2019 3:56,GET,/blog/sports/gym-and-fitness/%db%b7-%d8%a7%d8%b4%d8%aa%d8%a8%d8%a7%d9%87-%d8%b1%d8%a7%db%8c%d8%ac-%d8%af%d8%b1-%d8%aa%d9%85%d8%b1%db%8c%d9%86%d8%a7%d8%aa-%d8%a8%d8%af%d9%86%d8%b3%d8%a7%d8%b2%db%8c/,200,25639,Normal,0.30230846,3,0,0,35914,44052,3,0
200,157.55.39.245,1/22/2019 3:56,GET,"/filter/b1,b103,b105,b111,b122,b130,b212,b552,b68,b718,b98",200,38051,Normal,0.30230846,3,0,0,35914,44052,3,0
201,66.249.66.194,1/22/2019 3:56,GET,/m/product/20821/44932/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D8%A8%D8%AE%D9%88%D8%B1-%D8%B2%DB%8C%DA%A9%D9%84%D8%A7%D8%B3-%D9%85%D8%AF-%D9%85%D8%AF%D9%84-%D8%A8%D8%AE%D9%88%D8%B1-%D8%B3%D8%B1%D8%AF-ZYK-C01,200,20096,Normal,0.207238408,19,0.052631579,0,26156.63158,43526,19,0
202,66.249.66.194,1/22/2019 3:56,GET,/m/product/7472/%D8%B3%DB%8C%D9%86%DA%A9-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C-%D8%AA%D9%88%DA%A9%D8%A7%D8%B1-%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D9%85%D8%AF%D9%84-Akhavan-Double-Bowl-Sink-15,200,20888,Normal,0.207238408,19,0.052631579,0,26156.63158,43526,19,0
203,178.253.33.51,1/22/2019 3:56,GET,/image/32574,200,24001,Normal,0.302124752,6,0,0,28539.5,47078,3,0
204,178.253.33.51,1/22/2019 3:56,GET,/image/32574,200,28825,Normal,0.302124752,6,0,0,28539.5,47078,3,0
205,178.253.33.51,1/22/2019 3:56,GET,/settings/logo,200,4120,Normal,0.302124752,6,0,0,28539.5,47078,3,0
206,178.253.33.51,1/22/2019 3:56,GET,/m/product/32574/62991/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD-%D8%B5%D9%88%D8%B1%D8%AA-%D9%BE%D8%B1%D9%86%D8%B3%D9%84%DB%8C-%D9%85%D8%AF%D9%84-PR465AT,200,20406,Normal,0.302124752,6,0,0,28539.5,47078,3,0
207,178.253.33.51,1/22/2019 3:56,GET,/image/32574,200,46807,Normal,0.302124752,6,0,0,28539.5,47078,3,0
208,178.253.33.51,1/22/2019 3:56,GET,/image/32574,200,47078,Normal,0.302124752,6,0,0,28539.5,47078,3,0
209,2.185.221.79,1/22/2019 3:56,GET,/image/29128,200,3212,Normal,0.334745918,1,0,0,3212,3212,1,0
210,54.36.148.87,1/22/2019 3:56,GET,/filter/p65%2Cv1%7C%D9%86%D9%82%D8%B1%D9%87%20%D8%A7%DB%8C.%2C6315%7C%D8%AA%D8%AE%D8%AA%20%28%20Flat%20%29,302,0,Normal,0.334568123,1,0,0,0,0,1,0
211,66.111.54.249,1/22/2019 3:56,GET,/static/images/guarantees/warranty.png,200,5807,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
212,66.111.54.249,1/22/2019 3:56,GET,/image/62139/productModel/200x200,200,2931,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
213,66.111.54.249,1/22/2019 3:56,GET,/image/978/mainSlideMobile,200,66099,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
214,66.111.54.249,1/22/2019 3:56,GET,/m/filter/b1%2Cp1,200,21202,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
215,66.111.54.249,1/22/2019 3:56,GET,/image/11/productTypeType,200,11468,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
216,66.111.54.249,1/22/2019 3:56,GET,/image/61964/productModel/200x200,200,3323,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
217,66.111.54.249,1/22/2019 3:56,GET,/image/56228/productModel/200x200,200,3385,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
218,66.111.54.249,1/22/2019 3:56,GET,/image/99/brand,200,2136,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
219,66.111.54.249,1/22/2019 3:56,GET,/image/893/brand,200,3131,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
220,66.111.54.249,1/22/2019 3:56,GET,/image/5/productTypeType,200,11174,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
221,66.249.66.91,1/22/2019 3:56,GET,/filter/b481%2Cb43%2Cb874%2Cb32%2Cb67%2Cb36%2Cb226%2Cb41%2Cb136%2Cb570%2Cb180%2Cb615%2Cb168%2Cb648%2Cb103%2Cb148%2Cb80%2Cb597%2Cb724%2Cb613%2Cb5%2Cb135%2Cb877%2Cb194%2Cb1%2Cb256%2Cb854%2Cb198%2Cb656%2Cb679%2Cb3%2Cb202%2Cb20%2Cb542%2Cb723%2Cb482%2Cb212%2Cb2%2Cb546%2Cb218%2Cb441%2Cb523%2Cb484%2Cb261%2Cb219%2Cb113,200,39665,Normal,0.284041903,14,0,0,31330.42857,42101,13,0
222,66.111.54.249,1/22/2019 3:56,GET,/image/877/brand,200,3121,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
223,2.179.141.98,1/22/2019 3:56,GET,/static/js/accordion.js,200,258,Normal,0.301917767,6,0,0,2780.666667,5409,2,0
224,66.111.54.249,1/22/2019 3:56,GET,/image/14/productTypeType,200,11129,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
225,2.179.141.98,1/22/2019 3:56,POST,"/ajaxFilter/p65,b1",200,5092,Normal,0.301917767,6,0,0,2780.666667,5409,2,0
226,66.111.54.249,1/22/2019 3:56,GET,/image/1218/mainSlideMobile,200,68123,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
227,66.111.54.249,1/22/2019 3:56,GET,/image/1647/productModel/200x200,200,3744,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
228,66.111.54.249,1/22/2019 3:56,GET,/image/60751/productModel/200x200,200,2342,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
229,66.111.54.249,1/22/2019 3:56,GET,/image/10/productTypeType,200,11404,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
230,204.18.198.248,1/22/2019 3:56,GET,/image/60550/productModel/200x200,200,5447,Normal,0.308191042,4,0,0,8589.25,18259,4,0
231,207.46.13.104,1/22/2019 3:56,GET,/filter,200,37257,Normal,0.165499122,3,0.333333333,0,26850.33333,37257,3,0
232,66.111.54.249,1/22/2019 3:56,GET,/favicon.ico,200,0,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
233,66.111.54.249,1/22/2019 3:56,GET,/image/879/brand,200,3348,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
234,2.179.141.98,1/22/2019 3:56,GET,/static/js/accordion.js,200,258,Normal,0.301917767,6,0,0,2780.666667,5409,2,0
235,66.111.54.249,1/22/2019 3:56,GET,/static/images/guarantees/goodShopping.png,200,6496,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
236,66.111.54.249,1/22/2019 3:56,GET,/static/images/guarantees/fastDelivery.png,200,7713,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
237,204.18.198.248,1/22/2019 3:56,GET,/image/63531/productModel/200x200,200,6531,Normal,0.308191042,4,0,0,8589.25,18259,4,0
238,66.111.54.249,1/22/2019 3:56,GET,/image/20/brand,200,1958,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
239,207.46.13.104,1/22/2019 3:56,GET,/image/28874,200,9689,Normal,0.165499122,3,0.333333333,0,26850.33333,37257,3,0
240,66.111.54.249,1/22/2019 3:56,GET,/image/886/brand,200,3860,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
241,66.111.54.249,1/22/2019 3:56,GET,/static/images/guarantees/bestPrice.png,200,7356,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
242,66.111.54.249,1/22/2019 3:56,GET,/static/css/font/wyekan/font.woff,200,28536,Normal,0.208254318,34,0,0,10131.55882,68123,34,0
243,31.56.96.51,1/22/2019 3:57,GET,/image/57716/productModel/200x200,200,4342,Normal,0.192934317,37,0,0,7635.594595,61680,36,0
244,31.56.96.51,1/22/2019 3:57,GET,/image/64332/productModel/200x200,200,6122,Normal,0.192934317,37,0,0,7635.594595,61680,36,0
245,66.249.66.194,1/22/2019 3:57,GET,/m/product/25816/53071/%D8%B3%D8%A7%DA%A9%D8%B3%DB%8C%D9%81%D9%88%D9%86++YAMAHA++%D8%B7%D9%84%D8%A7%DB%8C%DB%8C+%D9%85%D8%AF%D9%84+YTS-280+%D8%A8%D8%A7+%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C+%D8%A7%D8%B5%D8%A7%D9%84%D8%AA+%DA%A9%D8%A7%D9%84%D8%A7+%D9%88+%D8%B3%D9%84%D8%A7%D9%85%D8%AA+%D9%81%DB%8C%D8%B2%DB%8C%DA%A9%DB%8C,302,0,Normal,0.170371402,31,0.064516129,0,22424.54839,41216,31,0
246,66.249.66.194,1/22/2019 3:57,GET,/product/23568/%D8%B4%D9%88%D9%85%DB%8C%D9%86%D9%87-%D9%85%D8%AF%D8%B1%D9%86-AVALON-%D9%85%D8%AF%D9%84-Hollywood100,200,41216,Normal,0.170371402,31,0.064516129,0,22424.54839,41216,31,0
247,66.249.66.194,1/22/2019 3:57,GET,"/m/filter/b1,b103,b105,b126,b168,b183,b185,b194,b213,b218,b219,b224,b226,b238,b261,b3,b321,b35,b36,b41,b43,b435,b441,b484,b497,b50,b542,b568,b584,b598,b6,b613,b614,b619,b63,b647,b703,b723,b724,b74,b778,b80,b878,b88,b880,b95,b99",200,26716,Normal,0.170371402,31,0.064516129,0,22424.54839,41216,31,0
248,66.249.66.194,1/22/2019 3:57,GET,/product/25816/53071/%D8%B3%D8%A7%DA%A9%D8%B3%DB%8C%D9%81%D9%88%D9%86%20%20YAMAHA%20%20%D8%B7%D9%84%D8%A7%DB%8C%DB%8C%20%D9%85%D8%AF%D9%84%20YTS-280%20%D8%A8%D8%A7%20%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C%20%D8%A7%D8%B5%D8%A7%D9%84%D8%AA%20%DA%A9%D8%A7%D9%84%D8%A7%20%D9%88%20%D8%B3%D9%84%D8%A7%D9%85%D8%AA%20%D9%81%DB%8C%D8%B2%DB%8C%DA%A9%DB%8C,404,33805,Normal,0.170371402,31,0.064516129,0,22424.54839,41216,31,0
249,66.249.66.194,1/22/2019 3:57,GET,"/m/filter/b1,b103,b105,b126,b168,b183,b185,b19,b192,b194,b219,b224,b238,b261,b3,b321,b35,b36,b41,b43,b435,b441,b484,b497,b542,b568,b574,b598,b6,b613,b619,b63,b647,b703,b723,b724,b74,b778,b80,b878,b88,b880,b95,b99",200,26446,Normal,0.170371402,31,0.064516129,0,22424.54839,41216,31,0
250,66.249.66.194,1/22/2019 3:57,GET,"/m/filter/b36,p3",200,19593,Normal,0.170371402,31,0.064516129,0,22424.54839,41216,31,0
251,40.77.167.129,1/22/2019 3:57,GET,/image/64351/productModel/100x100,200,2387,Normal,0.332143491,1,0,0,2387,2387,1,0
252,31.56.96.51,1/22/2019 3:57,GET,/image/64984/productModel/200x200,200,5016,Normal,0.192934317,37,0,0,7635.594595,61680,36,0
253,66.249.66.194,1/22/2019 3:57,GET,/m/browse/coffee-maker/%D9%82%D9%87%D9%88%D9%87-%D8%B3%D8%A7%D8%B2,200,19051,Normal,0.170371402,31,0.064516129,0,22424.54839,41216,31,0
254,66.249.66.194,1/22/2019 3:57,GET,/m/product/33909/64649/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%B3%D9%88%D9%86%DB%8C-%D9%85%D8%AF%D9%84-KD-55X9000F,200,21155,Normal,0.170371402,31,0.064516129,0,22424.54839,41216,31,0
255,5.78.180.75,1/22/2019 3:57,GET,/image/31041,200,4262,Normal,0.340504568,1,0,0,4262,4262,1,0
256,66.249.66.194,1/22/2019 3:57,GET,/m/product/29212/%D8%B3%DB%8C%D9%86%DA%A9-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C-%D8%AA%D9%88%DA%A9%D8%A7%D8%B1-%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D9%85%D8%AF%D9%84-Akhavan-Single-Bowl-Sink-308,200,21083,Normal,0.170371402,31,0.064516129,0,22424.54839,41216,31,0
257,130.185.74.243,1/22/2019 3:57,GET,"/filter/stexists,p53,b20,b172,b14,b92",200,30589,Normal,0.284057513,17,0,0,32322.94118,42399,6,0
258,130.185.74.243,1/22/2019 3:57,GET,"/filter/stexists,p53,b20,b172,b14,b92",200,30605,Normal,0.284057513,17,0,0,32322.94118,42399,6,0
259,204.18.198.248,1/22/2019 3:57,GET,/image/62381/productModel/200x200,200,5989,Normal,0.242849156,20,0,0,8202.25,30822,19,0
260,204.18.198.248,1/22/2019 3:57,GET,/image/63871/productModel/200x200,200,5574,Normal,0.242849156,20,0,0,8202.25,30822,19,0
